Source,Target,Weight
cupola,nero,1
cupola,piede,1
cupola,sottoterra,1
cupola,grande,1
biblioteca,cupola,1
alfabetico,cupola,1
cupola,scomparso,1
cupola,ponte,1
cupola,remoto,1
cupola,gabinetto,1
cupola,sapiente,1
cupola,fuori,1
cupola,finestra,1
cupola,infantile,1
cupola,prato,1
cupola,immagine,1
cupola,ora,1
amoroso,cupola,1
cupola,scuderia,1
cupola,maneggio,1
cupola,vedere,1
cupola,donna,1
cupola,nudo,1
capezzolo,cupola,1
altro,cupola,1
cimitero,cupola,1
cupola,tomba,1
cupola,fossa,1
cupola,giorno,1
cupola,solo,1
cupola,porto,1
cupola,pinnacolo,1
cupola,rocca,1
