Source,Target,Weight
identico,nuovo,1
nuovo,volubile,1
nuovo,sacro,1
ambiguo,nuovo,1
finestra,paesaggio,1
paesaggio,sera,1
paesaggio,vita,1
esposizione,paesaggio,1
corso,paesaggio,1
grande,paesaggio,1
paesaggio,passaggio,1
molteplice,paesaggio,1
paesaggio,spazio,1
paesaggio,uguale,1
paesaggio,stesso,1
paesaggio,scena,1
cambiato,paesaggio,1
impero,paesaggio,1
identico,paesaggio,1
paesaggio,volubile,1
paesaggio,sacro,1
ambiguo,paesaggio,1
finestra,sera,1
finestra,vita,1
esposizione,finestra,1
corso,finestra,1
finestra,grande,1
finestra,passaggio,1
finestra,molteplice,1
finestra,spazio,1
finestra,uguale,1
finestra,stesso,1
finestra,scena,1
cambiato,finestra,1
finestra,impero,1
finestra,identico,1
finestra,volubile,1
finestra,sacro,1
ambiguo,finestra,1
sera,vita,1
esposizione,sera,1
corso,sera,1
grande,sera,1
passaggio,sera,1
molteplice,sera,1
sera,spazio,1
sera,uguale,1
sera,stesso,1
scena,sera,1
cambiato,sera,1
impero,sera,1
identico,sera,1
sera,volubile,1
sacro,sera,1
ambiguo,sera,1
esposizione,vita,1
corso,vita,1
grande,vita,1
passaggio,vita,2
molteplice,vita,1
spazio,vita,1
uguale,vita,2
stesso,vita,5
scena,vita,1
cambiato,vita,1
impero,vita,1
identico,vita,1
vita,volubile,1
sacro,vita,1
ambiguo,vita,1
corso,esposizione,1
esposizione,grande,1
esposizione,passaggio,1
esposizione,molteplice,1
esposizione,spazio,1
esposizione,uguale,1
esposizione,stesso,1
esposizione,scena,1
cambiato,esposizione,1
esposizione,impero,1
esposizione,identico,1
esposizione,volubile,1
esposizione,sacro,1
ambiguo,esposizione,1
corso,grande,1
corso,passaggio,1
corso,molteplice,1
corso,spazio,1
corso,uguale,1
corso,stesso,1
corso,scena,1
cambiato,corso,1
corso,impero,1
